id;spriteSheetAddress;spriteWidth;spriteHeight;frames;autoUpdate;looping
playerRifleNoFeetInanimatedRight;assets/graphics/player/player_weapon_rifle.png;16;16;[0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300];true;true
playerRifleNoFeetInanimatedDown;assets/graphics/player/player_weapon_rifle.png;16;16;[0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300];true;true
playerRifleNoFeetInanimatedLeft;assets/graphics/player/player_weapon_rifle.png;16;16;[0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300];true;true
playerRifleNoFeetInanimatedUp;assets/graphics/player/player_weapon_rifle.png;16;16;[0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300];true;true

playerRifleNoFeetAnimatedRight;assets/graphics/player/player_weapon_rifle.png;16;16;[0/4/50,1/4/50,2/4/50,1/4/50];true;true
playerRifleNoFeetAnimatedDown;assets/graphics/player/player_weapon_rifle.png;16;16;[0/5/50,1/5/50,2/5/50,1/5/50];true;true
playerRifleNoFeetAnimatedLeft;assets/graphics/player/player_weapon_rifle.png;16;16;[0/6/50,1/6/50,2/6/50,1/6/50];true;true
playerRifleNoFeetAnimatedUp;assets/graphics/player/player_weapon_rifle.png;16;16;[0/7/50,1/7/50,2/7/50,1/7/50];true;true

playerRifleNoFeetHitRight;assets/graphics/player/player_weapon_rifle.png;16;16;[3/0/25,4/0/25,5/0/25];true;true
playerRifleNoFeetHitDown;assets/graphics/player/player_weapon_rifle.png;16;16;[3/1/25,4/1/25,5/1/25];true;true
playerRifleNoFeetHitLeft;assets/graphics/player/player_weapon_rifle.png;16;16;[3/2/25,4/2/25,5/2/25];true;true
playerRifleNoFeetHitUp;assets/graphics/player/player_weapon_rifle.png;16;16;[3/3/25,4/3/25,5/3/25];true;true



playerMachinegunDefaultInanimatedRight;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300];true;true
playerMachinegunDefaultInanimatedDown;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300];true;true
playerMachinegunDefaultInanimatedLeft;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300];true;true
playerMachinegunDefaultInanimatedUp;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300];true;true

playerMachinegunDefaultAnimatedRight;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/4/50,1/4/50,2/4/50,1/4/50];true;true
playerMachinegunDefaultAnimatedDown;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/5/50,1/5/50,2/5/50,1/5/50];true;true
playerMachinegunDefaultAnimatedLeft;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/6/50,1/6/50,2/6/50,1/6/50];true;true
playerMachinegunDefaultAnimatedUp;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/7/50,1/7/50,2/7/50,1/7/50];true;true

playerMachinegunDefaultHitRight;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/0/25,4/0/25,5/0/25];true;true
playerMachinegunDefaultHitDown;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/1/25,4/1/25,5/1/25];true;true
playerMachinegunDefaultHitLeft;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/2/25,4/2/25,5/2/25];true;true
playerMachinegunDefaultHitUp;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/3/25,4/3/25,5/3/25];true;true


playerMachinegunNoFeetInanimatedRight;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300];true;true
playerMachinegunNoFeetInanimatedDown;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300];true;true
playerMachinegunNoFeetInanimatedLeft;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300];true;true
playerMachinegunNoFeetInanimatedUp;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300];true;true

playerMachinegunNoFeetAnimatedRight;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/4/50,1/4/50,2/4/50,1/4/50];true;true
playerMachinegunNoFeetAnimatedDown;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/5/50,1/5/50,2/5/50,1/5/50];true;true
playerMachinegunNoFeetAnimatedLeft;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/6/50,1/6/50,2/6/50,1/6/50];true;true
playerMachinegunNoFeetAnimatedUp;assets/graphics/player/player_weapon_machinegun.png;16;16;[0/7/50,1/7/50,2/7/50,1/7/50];true;true

playerMachinegunNoFeetHitRight;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/0/25,4/0/25,5/0/25];true;true
playerMachinegunNoFeetHitDown;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/1/25,4/1/25,5/1/25];true;true
playerMachinegunNoFeetHitLeft;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/2/25,4/2/25,5/2/25];true;true
playerMachinegunNoFeetHitUp;assets/graphics/player/player_weapon_machinegun.png;16;16;[3/3/25,4/3/25,5/3/25];true;true


playerRpgDefaultInanimatedRight;assets/graphics/player/player_weapon_rpg.png;16;16;[0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300];true;true
playerRpgDefaultInanimatedDown;assets/graphics/player/player_weapon_rpg.png;16;16;[0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300];true;true
playerRpgDefaultInanimatedLeft;assets/graphics/player/player_weapon_rpg.png;16;16;[0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300];true;true
playerRpgDefaultInanimatedUp;assets/graphics/player/player_weapon_rpg.png;16;16;[0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300];true;true

playerRpgDefaultAnimatedRight;assets/graphics/player/player_weapon_rpg.png;16;16;[0/4/50,1/4/50,2/4/50,1/4/50];true;true
playerRpgDefaultAnimatedDown;assets/graphics/player/player_weapon_rpg.png;16;16;[0/5/50,1/5/50,2/5/50,1/5/50];true;true
playerRpgDefaultAnimatedLeft;assets/graphics/player/player_weapon_rpg.png;16;16;[0/6/50,1/6/50,2/6/50,1/6/50];true;true
playerRpgDefaultAnimatedUp;assets/graphics/player/player_weapon_rpg.png;16;16;[0/7/50,1/7/50,2/7/50,1/7/50];true;true

playerRpgDefaultHitRight;assets/graphics/player/player_weapon_rpg.png;16;16;[3/0/25,4/0/25,5/0/25];true;true
playerRpgDefaultHitDown;assets/graphics/player/player_weapon_rpg.png;16;16;[3/1/25,4/1/25,5/1/25];true;true
playerRpgDefaultHitLeft;assets/graphics/player/player_weapon_rpg.png;16;16;[3/2/25,4/2/25,5/2/25];true;true
playerRpgDefaultHitUp;assets/graphics/player/player_weapon_rpg.png;16;16;[3/3/25,4/3/25,5/3/25];true;true


playerRpgNoFeetInanimatedRight;assets/graphics/player/player_weapon_rpg.png;16;16;[0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300,0/0/2000,1/0/300];true;true
playerRpgNoFeetInanimatedDown;assets/graphics/player/player_weapon_rpg.png;16;16;[0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300,0/1/2000,1/1/300];true;true
playerRpgNoFeetInanimatedLeft;assets/graphics/player/player_weapon_rpg.png;16;16;[0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300,0/2/2000,1/2/300];true;true
playerRpgNoFeetInanimatedUp;assets/graphics/player/player_weapon_rpg.png;16;16;[0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300,0/3/2000,1/3/300];true;true

playerRpgNoFeetAnimatedRight;assets/graphics/player/player_weapon_rpg.png;16;16;[0/4/50,1/4/50,2/4/50,1/4/50];true;true
playerRpgNoFeetAnimatedDown;assets/graphics/player/player_weapon_rpg.png;16;16;[0/5/50,1/5/50,2/5/50,1/5/50];true;true
playerRpgNoFeetAnimatedLeft;assets/graphics/player/player_weapon_rpg.png;16;16;[0/6/50,1/6/50,2/6/50,1/6/50];true;true
playerRpgNoFeetAnimatedUp;assets/graphics/player/player_weapon_rpg.png;16;16;[0/7/50,1/7/50,2/7/50,1/7/50];true;true

playerRpgNoFeetHitRight;assets/graphics/player/player_weapon_rpg.png;16;16;[3/0/25,4/0/25,5/0/25];true;true
playerRpgNoFeetHitDown;assets/graphics/player/player_weapon_rpg.png;16;16;[3/1/25,4/1/25,5/1/25];true;true
playerRpgNoFeetHitLeft;assets/graphics/player/player_weapon_rpg.png;16;16;[3/2/25,4/2/25,5/2/25];true;true
playerRpgNoFeetHitUp;assets/graphics/player/player_weapon_rpg.png;16;16;[3/3/25,4/3/25,5/3/25];true;true

playerEnteringPortalRight;assets/graphics/player/player.png;16;16;[0/39/10,1/39/10,2/39/10,3/39/10,4/39/10,5/39/10,6/39/10];false;false
playerExitingPortalRight;assets/graphics/player/player.png;16;16;[0/40/10,1/40/10,2/40/10,3/40/10,4/40/10,5/40/10,6/40/10];false;false
playerEnteringPortalDown;assets/graphics/player/player.png;16;16;[0/41/10,1/41/10,2/41/10,3/41/10,4/41/10,5/41/10,6/41/10];false;false
playerExitingPortalDown;assets/graphics/player/player.png;16;16;[0/42/10,1/42/10,2/42/10,3/42/10,4/42/10,5/42/10,6/42/10];false;false
playerEnteringPortalLeft;assets/graphics/player/player.png;16;16;[0/43/10,1/43/10,2/43/10,3/43/10,4/43/10,5/43/10,6/43/10];false;false
playerExitingPortalLeft;assets/graphics/player/player.png;16;16;[0/44/10,1/44/10,2/44/10,3/44/10,4/44/10,5/44/10,6/44/10];false;false
playerEnteringPortalUp;assets/graphics/player/player.png;16;16;[0/45/10,1/45/10,2/45/10,3/45/10,4/45/10,5/45/10,6/45/10];false;false
playerExitingPortalUp;assets/graphics/player/player.png;16;16;[0/46/10,1/46/10,2/46/10,3/46/10,4/46/10,5/46/10,6/46/10];false;false

wormAttackSnowSpark;assets/graphics/worm/worm.png;48;16;[0/3/200,0/4/200,0/5/200];true;true
wormAttack;assets/graphics/worm/worm.png;48;48;[1/0/10000];true;true

dynamicPieceBlock0Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/3/10000];true;true
dynamicPieceBlock1Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/3/10000];true;true
dynamicPieceBlock2Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/3/10000];true;true
dynamicPieceBlock0Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/2/10000];true;true
dynamicPieceBlock1Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/2/10000];true;true
dynamicPieceBlock2Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/2/10000];true;true

dynamicPieceContainer0Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/1/10000];true;true
dynamicPieceContainer1Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/1/10000];true;true
dynamicPieceContainer2Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/1/10000];true;true
dynamicPieceContainer0Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/0/10000];true;true
dynamicPieceContainer1Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/0/10000];true;true
dynamicPieceContainer2Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/0/10000];true;true

dynamicPieceIce0Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/5/10000];true;true
dynamicPieceIce1Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/5/10000];true;true
dynamicPieceIce2Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/5/10000];true;true
dynamicPieceIce0Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/4/10000];true;true
dynamicPieceIce1Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/4/10000];true;true
dynamicPieceIce2Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/4/10000];true;true

dynamicPiecePlant0Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/15/10000];true;true
dynamicPiecePlant1Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/15/10000];true;true
dynamicPiecePlant2Bottom0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/15/10000];true;true
dynamicPiecePlant0Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[0/14/10000];true;true
dynamicPiecePlant1Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[1/14/10000];true;true
dynamicPiecePlant2Top0;assets/graphics/dynamicpieces/moveables.png;16;16;[2/14/10000];true;true

dynamicPieceGuideTerminal;assets/graphics/dynamicpieces/guide_terminal.png;16;16;[0/0/250,1/0/250,0/0/250,1/0/250,0/0/250,1/0/250,2/0/250,0/1/250,1/1/250,2/1/250,1/1/250,2/1/250,0/2/250,1/2/250,2/2/250,0/3/250,2/2/250,0/3/250,2/2/250,0/3/250,1/3/250,2/3/250,1/3/250,2/3/250,0/4/250,1/4/250,0/4/250,1/4/250,0/4/250,1/4/250,2/4/250];true;true

dynamicPieceStone0Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[0/1/10000];true;true
dynamicPieceStone0Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[0/3/10000];true;true
dynamicPieceStone0Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[0/5/10000];true;true
dynamicPieceStone0Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[0/7/10000];true;true
dynamicPieceStone0Top0;assets/graphics/dynamicpieces/stones.png;32;16;[0/0/10000];true;true
dynamicPieceStone0Top1;assets/graphics/dynamicpieces/stones.png;32;16;[0/2/10000];true;true
dynamicPieceStone0Top2;assets/graphics/dynamicpieces/stones.png;32;16;[0/4/10000];true;true
dynamicPieceStone0Top3;assets/graphics/dynamicpieces/stones.png;32;16;[0/6/10000];true;true

dynamicPieceStone1Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[1/1/10000];true;true
dynamicPieceStone1Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[1/3/10000];true;true
dynamicPieceStone1Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[1/5/10000];true;true
dynamicPieceStone1Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[1/7/10000];true;true
dynamicPieceStone1Top0;assets/graphics/dynamicpieces/stones.png;32;16;[1/0/10000];true;true
dynamicPieceStone1Top1;assets/graphics/dynamicpieces/stones.png;32;16;[1/2/10000];true;true
dynamicPieceStone1Top2;assets/graphics/dynamicpieces/stones.png;32;16;[1/4/10000];true;true
dynamicPieceStone1Top3;assets/graphics/dynamicpieces/stones.png;32;16;[1/6/10000];true;true

dynamicPieceStone2Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[2/1/10000];true;true
dynamicPieceStone2Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[2/3/10000];true;true
dynamicPieceStone2Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[2/5/10000];true;true
dynamicPieceStone2Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[2/7/10000];true;true
dynamicPieceStone2Top0;assets/graphics/dynamicpieces/stones.png;32;16;[2/0/10000];true;true
dynamicPieceStone2Top1;assets/graphics/dynamicpieces/stones.png;32;16;[2/2/10000];true;true
dynamicPieceStone2Top2;assets/graphics/dynamicpieces/stones.png;32;16;[2/4/10000];true;true
dynamicPieceStone2Top3;assets/graphics/dynamicpieces/stones.png;32;16;[2/6/10000];true;true

dynamicPieceStone3Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[3/1/10000];true;true
dynamicPieceStone3Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[3/3/10000];true;true
dynamicPieceStone3Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[3/5/10000];true;true
dynamicPieceStone3Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[3/7/10000];true;true
dynamicPieceStone3Top0;assets/graphics/dynamicpieces/stones.png;32;16;[3/0/10000];true;true
dynamicPieceStone3Top1;assets/graphics/dynamicpieces/stones.png;32;16;[3/2/10000];true;true
dynamicPieceStone3Top2;assets/graphics/dynamicpieces/stones.png;32;16;[3/4/10000];true;true
dynamicPieceStone3Top3;assets/graphics/dynamicpieces/stones.png;32;16;[3/6/10000];true;true

dynamicPieceStone4Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[4/1/10000];true;true
dynamicPieceStone4Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[4/3/10000];true;true
dynamicPieceStone4Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[4/5/10000];true;true
dynamicPieceStone4Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[4/7/10000];true;true
dynamicPieceStone4Top0;assets/graphics/dynamicpieces/stones.png;32;16;[4/0/10000];true;true
dynamicPieceStone4Top1;assets/graphics/dynamicpieces/stones.png;32;16;[4/2/10000];true;true
dynamicPieceStone4Top2;assets/graphics/dynamicpieces/stones.png;32;16;[4/4/10000];true;true
dynamicPieceStone4Top3;assets/graphics/dynamicpieces/stones.png;32;16;[4/6/10000];true;true




dynamicPieceHardStone0Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[0/9/10000];true;true
dynamicPieceHardStone0Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[0/11/10000];true;true
dynamicPieceHardStone0Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[0/13/10000];true;true
dynamicPieceHardStone0Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[0/15/10000];true;true
dynamicPieceHardStone0Top0;assets/graphics/dynamicpieces/stones.png;32;16;[0/8/10000];true;true
dynamicPieceHardStone0Top1;assets/graphics/dynamicpieces/stones.png;32;16;[0/10/10000];true;true
dynamicPieceHardStone0Top2;assets/graphics/dynamicpieces/stones.png;32;16;[0/12/10000];true;true
dynamicPieceHardStone0Top3;assets/graphics/dynamicpieces/stones.png;32;16;[0/14/10000];true;true

dynamicPieceHardStone1Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[1/9/10000];true;true
dynamicPieceHardStone1Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[1/11/10000];true;true
dynamicPieceHardStone1Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[1/13/10000];true;true
dynamicPieceHardStone1Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[1/15/10000];true;true
dynamicPieceHardStone1Top0;assets/graphics/dynamicpieces/stones.png;32;16;[1/8/10000];true;true
dynamicPieceHardStone1Top1;assets/graphics/dynamicpieces/stones.png;32;16;[1/10/10000];true;true
dynamicPieceHardStone1Top2;assets/graphics/dynamicpieces/stones.png;32;16;[1/12/10000];true;true
dynamicPieceHardStone1Top3;assets/graphics/dynamicpieces/stones.png;32;16;[1/14/10000];true;true

dynamicPieceHardStone2Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[2/9/10000];true;true
dynamicPieceHardStone2Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[2/11/10000];true;true
dynamicPieceHardStone2Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[2/13/10000];true;true
dynamicPieceHardStone2Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[2/15/10000];true;true
dynamicPieceHardStone2Top0;assets/graphics/dynamicpieces/stones.png;32;16;[2/8/10000];true;true
dynamicPieceHardStone2Top1;assets/graphics/dynamicpieces/stones.png;32;16;[2/10/10000];true;true
dynamicPieceHardStone2Top2;assets/graphics/dynamicpieces/stones.png;32;16;[2/12/10000];true;true
dynamicPieceHardStone2Top3;assets/graphics/dynamicpieces/stones.png;32;16;[2/14/10000];true;true

dynamicPieceHardStone3Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[3/9/10000];true;true
dynamicPieceHardStone3Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[3/11/10000];true;true
dynamicPieceHardStone3Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[3/13/10000];true;true
dynamicPieceHardStone3Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[3/15/10000];true;true
dynamicPieceHardStone3Top0;assets/graphics/dynamicpieces/stones.png;32;16;[3/8/10000];true;true
dynamicPieceHardStone3Top1;assets/graphics/dynamicpieces/stones.png;32;16;[3/10/10000];true;true
dynamicPieceHardStone3Top2;assets/graphics/dynamicpieces/stones.png;32;16;[3/12/10000];true;true
dynamicPieceHardStone3Top3;assets/graphics/dynamicpieces/stones.png;32;16;[3/14/10000];true;true

dynamicPieceHardStone4Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[4/9/10000];true;true
dynamicPieceHardStone4Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[4/11/10000];true;true
dynamicPieceHardStone4Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[4/13/10000];true;true
dynamicPieceHardStone4Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[4/15/10000];true;true
dynamicPieceHardStone4Top0;assets/graphics/dynamicpieces/stones.png;32;16;[4/8/10000];true;true
dynamicPieceHardStone4Top1;assets/graphics/dynamicpieces/stones.png;32;16;[4/10/10000];true;true
dynamicPieceHardStone4Top2;assets/graphics/dynamicpieces/stones.png;32;16;[4/12/10000];true;true
dynamicPieceHardStone4Top3;assets/graphics/dynamicpieces/stones.png;32;16;[4/14/10000];true;true




dynamicPieceTree0Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[0/17/10000];true;true
dynamicPieceTree0Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[0/19/10000];true;true
dynamicPieceTree0Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[0/21/10000];true;true
dynamicPieceTree0Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[0/23/10000];true;true
dynamicPieceTree0Top0;assets/graphics/dynamicpieces/stones.png;32;16;[0/16/10000];true;true
dynamicPieceTree0Top1;assets/graphics/dynamicpieces/stones.png;32;16;[0/18/10000];true;true
dynamicPieceTree0Top2;assets/graphics/dynamicpieces/stones.png;32;16;[0/20/10000];true;true
dynamicPieceTree0Top3;assets/graphics/dynamicpieces/stones.png;32;16;[0/22/10000];true;true




dynamicPieceBamboo0Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[0/25/10000];true;true
dynamicPieceBamboo0Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[0/27/10000];true;true
dynamicPieceBamboo0Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[0/29/10000];true;true
dynamicPieceBamboo0Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[0/31/10000];true;true
dynamicPieceBamboo0Top0;assets/graphics/dynamicpieces/stones.png;32;16;[0/24/10000];true;true
dynamicPieceBamboo0Top1;assets/graphics/dynamicpieces/stones.png;32;16;[0/26/10000];true;true
dynamicPieceBamboo0Top2;assets/graphics/dynamicpieces/stones.png;32;16;[0/28/10000];true;true
dynamicPieceBamboo0Top3;assets/graphics/dynamicpieces/stones.png;32;16;[0/30/10000];true;true

dynamicPieceBamboo1Bottom0;assets/graphics/dynamicpieces/stones.png;32;16;[1/25/10000];true;true
dynamicPieceBamboo1Bottom1;assets/graphics/dynamicpieces/stones.png;32;16;[1/27/10000];true;true
dynamicPieceBamboo1Bottom2;assets/graphics/dynamicpieces/stones.png;32;16;[1/29/10000];true;true
dynamicPieceBamboo1Bottom3;assets/graphics/dynamicpieces/stones.png;32;16;[1/31/10000];true;true
dynamicPieceBamboo1Top0;assets/graphics/dynamicpieces/stones.png;32;16;[1/24/10000];true;true
